order_id,client_id,location_id,employee_id,registration_date,order_status_id,total_amount,notes
2981,521,2,4,2026-04-01,1,139.00,Entrega coordinada desde tienda
2982,521,4,7,2025-11-11,2,127.25,Solicitud especial de empaque
2983,521,5,9,2025-11-29,3,935.50,"Cliente nuevo, primera compra"
2984,521,3,5,2026-01-07,1,276.00,"Cliente nuevo, primera compra"
2985,521,5,9,2026-02-23,4,174.50,Pago dividido en dos cuotas
2986,521,3,5,2025-11-16,1,199.25,Aplicada política de cliente VIP
2987,521,1,2,2025-12-23,4,204.45,Cliente solicitó comprobante electrónico
2988,521,9,17,2026-03-08,4,421.85,Compra para evento corporativo
2989,521,4,8,2025-12-14,3,119.40,Cliente solicitó comprobante electrónico
2990,521,7,13,2025-11-21,4,56.70,Pago realizado con transferencia bancaria
2991,521,4,8,2026-01-23,4,106.00,
2992,521,4,8,2026-02-23,4,43.00,Cliente solicitó comprobante electrónico
2993,521,9,18,2025-09-18,3,11.60,
2994,521,4,7,2026-01-11,4,14.70,Aplicada política de cliente VIP
2995,522,9,17,2026-04-21,4,45.00,"Cliente nuevo, primera compra"
2996,522,4,7,2026-04-21,4,279.70,Entrega coordinada desde tienda
2997,522,9,18,2026-04-28,4,122.10,Pago dividido en dos cuotas
2998,522,4,8,2026-03-26,5,451.70,Devolución parcial procesada
2999,522,3,6,2026-03-28,4,64.90,Compra para evento corporativo
3000,522,1,1,2026-04-08,4,580.90,Pedido entregado en horario solicitado
3001,522,5,9,2026-04-25,3,236.10,"Cliente nuevo, primera compra"
3002,522,3,5,2026-04-15,4,1335.00,Coordinación con logística externa
3003,522,1,2,2026-04-21,4,242.00,"Cliente recurrente, prioridad alta"
3004,522,4,7,2026-04-22,4,179.60,Cliente solicitó comprobante electrónico
3005,522,8,15,2026-04-13,4,2917.10,Solicitud especial de empaque
3006,522,5,10,2026-03-30,4,729.95,Aplicada política de cliente VIP
3007,522,5,9,2026-04-19,6,133.60,Devolución parcial procesada
3008,522,6,12,2026-04-21,4,35.00,Venta con seguimiento comercial
3009,522,4,8,2026-04-15,4,449.90,Entrega coordinada desde tienda
3010,522,3,6,2026-04-22,4,389.00,Aplicado descuento promocional
3011,522,9,17,2026-04-11,4,319.40,Entrega coordinada desde tienda
3012,523,8,15,2025-12-26,4,2596.40,Pedido entregado en horario solicitado
3013,523,1,1,2025-04-28,4,712.90,"Cliente recurrente, prioridad alta"
3014,523,7,14,2025-01-06,4,393.10,"Cliente nuevo, primera compra"
3015,523,7,13,2025-03-08,3,81.00,Coordinación con logística externa
3016,523,4,8,2024-03-16,2,202.05,Pago realizado con transferencia bancaria
3017,523,8,16,2023-04-26,4,462.30,
3018,523,1,1,2024-07-14,3,391.60,"Cliente nuevo, primera compra"
3019,523,4,7,2025-04-10,4,613.10,"Cliente recurrente, prioridad alta"
3020,523,8,16,2026-01-06,4,631.15,Coordinación con logística externa
3021,523,7,13,2024-04-07,3,131.45,"Cliente recurrente, prioridad alta"
3022,523,9,18,2025-07-18,1,38.50,Venta con seguimiento comercial
3023,523,1,2,2023-08-28,2,34.10,"Cliente recurrente, prioridad alta"
3024,523,3,6,2024-11-05,4,48.50,"Cliente nuevo, primera compra"
3025,523,6,12,2025-09-15,4,359.60,Solicitud especial de empaque
3026,524,3,5,2025-12-10,5,1195.05,Aplicado descuento promocional
3027,524,7,13,2025-12-13,5,2408.00,"Cliente recurrente, prioridad alta"
3028,524,3,5,2026-03-27,4,28.80,
3029,524,8,15,2025-05-24,4,241.25,Coordinación con logística externa
3030,524,4,8,2025-07-06,4,1064.10,Devolución parcial procesada
3031,524,4,8,2024-10-30,4,56.70,Coordinación con logística externa
3032,524,6,12,2025-05-17,4,1786.80,Aplicada política de cliente VIP
3033,524,1,1,2025-12-06,4,181.00,Cliente solicitó comprobante electrónico
3034,524,1,1,2026-01-03,1,147.30,
3035,524,9,17,2025-12-28,4,418.25,Entrega coordinada desde tienda
3036,524,8,16,2025-02-06,1,278.50,Solicitud especial de empaque
3037,524,1,1,2025-11-22,4,249.50,Pago dividido en dos cuotas
3038,525,8,15,2025-12-31,6,796.50,"Cliente recurrente, prioridad alta"
3039,525,3,5,2025-07-02,4,131.40,Pago dividido en dos cuotas
3040,525,1,2,2026-02-10,2,1628.35,Pago dividido en dos cuotas
3041,526,6,12,2025-08-24,3,14.90,Pago realizado con transferencia bancaria
3042,526,2,4,2023-09-14,4,224.90,Pago realizado con transferencia bancaria
3043,526,1,2,2024-11-17,1,259.50,Entrega coordinada desde tienda
3044,526,1,2,2023-11-02,3,301.80,Solicitud especial de empaque
3045,526,4,8,2023-11-08,4,125.80,Aplicada política de cliente VIP
3046,527,4,7,2025-06-12,4,798.80,Pago realizado con transferencia bancaria
3047,527,9,17,2026-01-11,4,210.80,Solicitud especial de empaque
3048,527,2,3,2026-02-21,4,73.90,Pago realizado con transferencia bancaria
3049,527,1,2,2025-10-25,4,105.50,Pago dividido en dos cuotas
3050,527,4,7,2025-08-08,4,412.90,Devolución parcial procesada
3051,527,1,2,2026-02-21,4,224.10,Aplicado descuento promocional
3052,527,5,9,2025-12-01,4,2482.70,Venta con seguimiento comercial
3053,527,4,8,2024-12-08,4,193.15,Pedido entregado en horario solicitado
3054,527,9,18,2025-11-04,6,433.65,Cliente solicitó comprobante electrónico
3055,527,5,10,2025-12-28,3,492.25,Entrega coordinada desde tienda
3056,527,4,8,2025-05-26,4,347.90,
3057,527,2,3,2025-06-21,4,3470.50,Cliente solicitó comprobante electrónico
3058,527,8,16,2025-11-28,4,90.80,Devolución parcial procesada
3059,527,1,1,2026-03-20,4,239.10,Pago dividido en dos cuotas
3060,527,6,11,2026-04-24,4,193.40,Cliente solicitó comprobante electrónico
3061,527,2,3,2025-11-19,4,3.60,
3062,527,2,3,2025-02-20,4,114.20,
3063,527,3,6,2025-03-26,2,223.00,Cliente solicitó comprobante electrónico
3064,527,3,5,2025-10-27,2,159.00,Entrega coordinada desde tienda
3065,527,4,7,2025-10-10,4,210.70,Devolución parcial procesada
3066,528,1,1,2025-06-13,4,70.00,"Cliente nuevo, primera compra"
3067,528,9,17,2025-08-09,3,75.50,Pago realizado con transferencia bancaria
3068,528,4,7,2025-01-03,4,160.00,Pedido entregado en horario solicitado
3069,528,7,14,2025-07-10,4,7.50,Venta con seguimiento comercial
3070,529,2,4,2025-09-19,4,4062.50,Pago dividido en dos cuotas
3071,530,3,5,2026-02-27,4,36.00,Venta con seguimiento comercial
3072,531,4,7,2025-06-30,3,408.60,"Cliente recurrente, prioridad alta"
3073,531,7,13,2025-06-02,4,225.00,Pago dividido en dos cuotas
3074,532,6,12,2025-12-03,4,39.90,Aplicada política de cliente VIP
3075,532,1,1,2026-03-04,4,580.90,"Cliente nuevo, primera compra"
3076,532,3,6,2026-02-02,4,563.00,Aplicada política de cliente VIP
3077,532,8,15,2025-12-23,4,19.60,Devolución parcial procesada
3078,532,1,1,2026-01-11,4,29.70,Solicitud especial de empaque
3079,532,1,2,2025-08-31,3,26.00,"Cliente recurrente, prioridad alta"
3080,533,2,3,2025-11-12,4,341.40,Entrega coordinada desde tienda
3081,534,2,4,2024-07-26,4,619.80,"Cliente recurrente, prioridad alta"
3082,535,8,15,2026-01-29,1,2136.90,Entrega coordinada desde tienda
3083,535,5,10,2026-01-21,4,686.65,"Cliente nuevo, primera compra"
3084,535,4,7,2026-01-20,5,297.30,Pedido entregado en horario solicitado
3085,535,1,1,2025-10-08,6,882.50,
3086,535,2,3,2025-10-04,4,224.70,Aplicada política de cliente VIP
3087,535,6,12,2026-03-24,4,6.50,Pago dividido en dos cuotas
3088,535,3,6,2026-03-08,4,755.20,"Cliente recurrente, prioridad alta"
3089,535,4,7,2025-11-24,1,397.60,Cliente solicitó comprobante electrónico
3090,535,8,16,2026-04-26,1,87.50,Pago dividido en dos cuotas
3091,535,7,13,2026-04-13,3,287.30,Pago realizado con transferencia bancaria
3092,535,5,9,2026-01-19,4,345.90,Solicitud especial de empaque
3093,535,6,11,2026-01-20,4,860.70,Devolución parcial procesada
3094,535,7,14,2025-11-14,4,364.60,Aplicada política de cliente VIP
3095,535,6,12,2025-12-21,4,1482.85,Aplicado descuento promocional
3096,535,6,12,2025-12-10,4,2843.50,Entrega coordinada desde tienda
3097,535,4,8,2025-11-21,4,318.30,Aplicado descuento promocional
3098,535,9,17,2026-04-20,4,31.50,Compra para evento corporativo
3099,536,1,2,2024-03-22,3,324.75,
3100,537,2,3,2026-02-02,4,332.45,
3101,537,3,6,2025-10-09,4,250.95,Pedido entregado en horario solicitado
3102,537,7,14,2026-03-14,4,48.45,Pago realizado con transferencia bancaria
3103,537,1,1,2026-03-13,1,57.70,"Cliente nuevo, primera compra"
3104,537,5,10,2025-06-05,2,96.80,Pago realizado con transferencia bancaria
3105,537,3,5,2026-02-19,4,157.35,Venta con seguimiento comercial
3106,537,6,11,2025-10-18,4,111.20,Compra para evento corporativo
3107,538,2,3,2025-11-12,4,38.60,Solicitud especial de empaque
3108,539,7,14,2026-01-18,5,452.70,"Cliente nuevo, primera compra"
3109,539,2,3,2025-12-13,6,240.60,Compra para evento corporativo
3110,539,7,14,2025-07-03,4,213.10,Venta con seguimiento comercial
3111,539,4,8,2026-01-21,4,554.10,Devolución parcial procesada
3112,539,6,11,2026-03-08,4,253.90,"Cliente recurrente, prioridad alta"
3113,539,1,2,2026-01-19,5,70.20,"Cliente nuevo, primera compra"
3114,539,2,4,2025-11-01,4,147.90,Pago realizado con transferencia bancaria
3115,539,7,14,2025-05-11,4,417.50,"Cliente nuevo, primera compra"
3116,540,7,13,2026-01-22,4,178.60,Coordinación con logística externa
3117,541,4,7,2026-02-12,2,119.70,Cliente solicitó comprobante electrónico
3118,541,1,2,2025-01-30,1,168.40,Aplicada política de cliente VIP
3119,541,9,18,2025-07-29,6,15.30,Pedido entregado en horario solicitado
3120,541,5,10,2025-11-20,1,191.50,Venta con seguimiento comercial
3121,541,7,14,2025-05-06,4,194.70,Aplicada política de cliente VIP
3122,541,1,2,2025-07-11,4,308.00,Solicitud especial de empaque
3123,541,6,11,2026-04-26,4,100.00,
3124,542,8,15,2026-01-11,6,1474.20,"Cliente recurrente, prioridad alta"
3125,543,2,4,2025-11-07,1,59.90,"Cliente recurrente, prioridad alta"
3126,543,5,9,2024-04-20,4,235.30,Pago realizado con transferencia bancaria
3127,544,5,9,2025-12-30,4,334.60,Entrega coordinada desde tienda
3128,545,5,10,2025-08-13,1,4002.50,Cliente solicitó comprobante electrónico
3129,545,3,6,2025-07-06,4,308.90,"Cliente nuevo, primera compra"
3130,545,1,1,2026-02-04,3,65.70,Solicitud especial de empaque
3131,545,8,16,2025-11-11,4,25.80,Aplicado descuento promocional
3132,545,8,15,2025-11-09,4,650.80,Solicitud especial de empaque
3133,546,9,18,2025-11-22,2,61.65,Entrega coordinada desde tienda
3134,546,1,1,2024-11-26,3,148.10,"Cliente recurrente, prioridad alta"
3135,546,4,7,2024-02-01,4,138.80,Pedido entregado en horario solicitado
3136,546,9,17,2024-04-17,4,371.30,
3137,546,4,8,2026-01-24,3,69.50,Aplicado descuento promocional
3138,546,5,10,2023-09-22,3,591.00,Pedido entregado en horario solicitado
3139,546,9,17,2024-02-12,4,246.80,"Cliente nuevo, primera compra"
3140,546,7,14,2025-03-21,3,124.90,Entrega coordinada desde tienda
3141,546,2,3,2026-03-24,3,632.25,Pago realizado con transferencia bancaria
3142,546,1,1,2026-03-06,6,221.80,Compra para evento corporativo
3143,546,3,6,2026-04-21,4,707.20,Aplicada política de cliente VIP
3144,546,8,15,2024-12-18,3,730.30,Aplicada política de cliente VIP
3145,546,5,9,2026-03-22,4,238.70,Solicitud especial de empaque
3146,546,8,15,2026-04-24,3,2237.55,Compra para evento corporativo
3147,546,3,6,2025-12-22,4,140.10,Aplicada política de cliente VIP
3148,546,5,10,2025-01-16,4,1685.10,Pago dividido en dos cuotas
3149,546,2,3,2025-12-14,4,211.80,Pedido entregado en horario solicitado
3150,546,8,15,2025-09-01,4,274.10,Pago dividido en dos cuotas
3151,546,6,11,2024-11-26,4,241.90,Venta con seguimiento comercial
3152,546,8,15,2024-10-28,4,96.00,Compra para evento corporativo
3153,546,9,17,2024-02-06,4,11.60,Solicitud especial de empaque
3154,546,2,4,2026-04-08,3,478.90,Pago realizado con transferencia bancaria
3155,546,5,9,2024-10-16,1,3710.40,Pago dividido en dos cuotas
3156,546,6,11,2023-10-25,2,129.65,Cliente solicitó comprobante electrónico
3157,546,1,1,2025-08-30,4,249.20,Pedido entregado en horario solicitado
3158,546,1,1,2024-10-23,1,278.00,Aplicado descuento promocional
3159,546,3,5,2024-02-21,3,22.00,Pedido entregado en horario solicitado
3160,546,4,8,2025-02-15,4,65.10,"Cliente recurrente, prioridad alta"
3161,546,1,1,2025-02-05,5,134.35,Venta con seguimiento comercial
3162,546,8,16,2026-04-06,3,131.60,Aplicada política de cliente VIP
3163,546,1,2,2026-01-22,5,358.20,Cliente solicitó comprobante electrónico
3164,546,1,2,2025-03-07,4,1116.40,Aplicada política de cliente VIP
3165,546,9,17,2025-07-11,4,2099.40,Compra para evento corporativo
3166,546,2,3,2025-10-27,4,161.00,Compra para evento corporativo
3167,546,2,4,2025-07-25,5,34.90,Solicitud especial de empaque
3168,546,4,8,2026-01-14,4,169.35,Pago realizado con transferencia bancaria
3169,547,2,3,2025-10-14,4,172.55,Entrega coordinada desde tienda
3170,548,6,12,2024-10-30,4,631.10,Devolución parcial procesada
3171,548,1,2,2023-08-03,4,262.70,Devolución parcial procesada
3172,548,1,1,2022-09-03,4,395.40,"Cliente recurrente, prioridad alta"
3173,548,6,12,2024-11-28,4,3100.80,"Cliente recurrente, prioridad alta"
3174,548,3,6,2025-08-08,1,396.05,Cliente solicitó comprobante electrónico
3175,548,7,13,2025-06-05,4,262.70,Aplicado descuento promocional
3176,548,6,12,2023-11-22,1,379.80,Pago dividido en dos cuotas
3177,548,5,9,2025-07-20,4,199.20,Cliente solicitó comprobante electrónico
3178,549,3,5,2025-04-22,4,250.20,Cliente solicitó comprobante electrónico
3179,550,5,9,2025-07-05,4,159.60,Coordinación con logística externa
3180,551,3,5,2025-06-30,4,2481.60,Pago realizado con transferencia bancaria
3181,551,1,1,2025-12-23,4,4220.00,Pago realizado con transferencia bancaria
3182,551,6,11,2025-08-07,4,19.60,Aplicada política de cliente VIP
3183,551,5,9,2026-03-22,4,56.90,Compra para evento corporativo
3184,551,3,6,2025-06-02,4,267.75,Pago dividido en dos cuotas
3185,551,8,15,2026-03-03,3,310.00,Devolución parcial procesada
3186,551,6,11,2025-12-17,4,349.90,Aplicado descuento promocional
3187,551,1,1,2026-01-14,4,63.25,Compra para evento corporativo
3188,552,4,8,2025-07-30,2,1787.00,
3189,552,7,14,2026-01-30,4,654.60,Solicitud especial de empaque
3190,553,4,7,2025-11-16,4,550.90,Pago dividido en dos cuotas
3191,554,5,9,2025-01-13,4,174.50,Compra para evento corporativo
3192,554,2,4,2025-06-07,6,45.60,Coordinación con logística externa
3193,554,1,2,2024-09-19,4,555.50,
3194,554,6,11,2024-07-15,4,263.10,Aplicado descuento promocional
3195,554,6,11,2024-02-09,4,179.80,Compra para evento corporativo
3196,554,9,18,2024-04-29,2,227.90,Venta con seguimiento comercial
3197,554,2,4,2025-11-25,4,614.30,Coordinación con logística externa
3198,554,6,12,2026-02-05,2,176.70,Aplicado descuento promocional
3199,554,6,11,2025-05-21,4,281.80,
3200,554,5,9,2025-06-05,4,86.30,Pago realizado con transferencia bancaria
3201,554,9,17,2024-09-19,4,575.90,Venta con seguimiento comercial
3202,554,1,1,2024-11-09,4,373.10,Coordinación con logística externa
3203,554,1,1,2025-12-24,4,104.00,Entrega coordinada desde tienda
3204,555,2,4,2025-03-25,4,162.45,Pago dividido en dos cuotas
3205,555,8,15,2026-01-30,4,724.50,Coordinación con logística externa
3206,555,3,5,2024-09-04,1,80.60,Aplicada política de cliente VIP
3207,555,6,11,2025-04-26,4,185.90,Venta con seguimiento comercial
3208,556,1,2,2026-04-29,4,23.00,Solicitud especial de empaque
3209,556,8,15,2026-02-21,5,123.60,Devolución parcial procesada
3210,556,6,12,2026-04-01,4,14.90,"Cliente nuevo, primera compra"
3211,556,6,11,2026-04-25,4,181.90,Entrega coordinada desde tienda
3212,556,7,14,2026-03-18,5,397.60,Pedido entregado en horario solicitado
3213,556,3,6,2026-03-18,4,214.80,Cliente solicitó comprobante electrónico
3214,556,7,14,2026-04-17,4,183.65,Pedido entregado en horario solicitado
3215,556,2,4,2026-03-05,1,479.10,"Cliente recurrente, prioridad alta"
3216,556,3,5,2026-03-18,3,34.90,Cliente solicitó comprobante electrónico
3217,556,4,8,2026-03-18,4,590.85,Pedido entregado en horario solicitado
3218,556,2,4,2026-04-16,1,317.75,Coordinación con logística externa
3219,556,6,12,2026-03-10,3,104.70,Aplicada política de cliente VIP
3220,556,5,10,2026-03-28,3,574.00,Coordinación con logística externa
3221,556,5,9,2026-03-22,4,119.90,Devolución parcial procesada
3222,556,5,9,2026-02-26,4,678.70,Solicitud especial de empaque
3223,556,6,11,2026-03-30,4,244.30,Entrega coordinada desde tienda
3224,556,3,6,2026-03-16,4,274.80,Devolución parcial procesada
3225,556,9,18,2026-03-23,4,429.10,Solicitud especial de empaque
3226,556,9,17,2026-03-05,6,6.50,Pago dividido en dos cuotas
3227,556,2,4,2026-02-22,3,119.95,Venta con seguimiento comercial
3228,556,9,18,2026-03-26,4,342.20,Venta con seguimiento comercial
3229,556,3,6,2026-03-08,4,167.90,Aplicado descuento promocional
3230,556,6,11,2026-04-27,4,21.50,Pago realizado con transferencia bancaria
3231,556,7,13,2026-04-12,4,116.20,Aplicado descuento promocional
3232,556,1,2,2026-02-25,4,406.80,Pago realizado con transferencia bancaria
3233,556,8,16,2026-03-21,4,296.60,"Cliente nuevo, primera compra"
3234,556,3,6,2026-04-20,4,5742.80,Pago dividido en dos cuotas
3235,556,2,3,2026-03-24,4,4021.50,Compra para evento corporativo
3236,556,8,15,2026-03-15,2,395.10,Aplicada política de cliente VIP
3237,557,1,1,2025-07-20,4,39.90,
3238,557,7,13,2024-07-01,4,473.50,"Cliente recurrente, prioridad alta"
3239,557,4,8,2025-10-10,2,122.60,Aplicado descuento promocional
3240,557,8,15,2024-07-30,4,398.00,Venta con seguimiento comercial
3241,557,1,2,2026-01-19,3,708.70,Venta con seguimiento comercial
3242,557,9,18,2025-12-13,3,140.40,Compra para evento corporativo
3243,557,5,9,2024-09-19,4,280.60,Compra para evento corporativo
3244,557,8,16,2024-11-04,4,8182.00,
3245,557,1,1,2026-02-27,4,7432.70,
3246,557,1,2,2025-10-02,1,90.00,Pago dividido en dos cuotas
3247,557,1,1,2025-10-15,3,488.70,Aplicada política de cliente VIP
3248,557,5,10,2026-04-13,6,454.30,Venta con seguimiento comercial
3249,557,2,4,2025-11-14,1,223.40,Aplicada política de cliente VIP
3250,557,1,1,2026-04-06,4,1535.50,Pedido entregado en horario solicitado
3251,557,4,7,2026-01-24,4,266.40,Coordinación con logística externa
3252,557,5,9,2026-02-25,4,29.60,Coordinación con logística externa
3253,557,4,7,2025-12-20,4,184.05,Cliente solicitó comprobante electrónico
3254,557,5,10,2025-05-07,4,52.90,Coordinación con logística externa
3255,558,9,18,2024-07-15,4,69.50,Cliente solicitó comprobante electrónico
3256,559,2,4,2026-03-17,2,1222.70,Aplicada política de cliente VIP
3257,560,9,17,2025-06-04,4,472.40,Pedido entregado en horario solicitado
3258,561,4,8,2025-12-28,3,340.70,Entrega coordinada desde tienda
3259,562,1,1,2025-12-27,4,478.60,Compra para evento corporativo
3260,563,7,14,2025-11-01,4,74.50,Pedido entregado en horario solicitado
3261,563,4,7,2026-04-28,1,26.50,Solicitud especial de empaque
3262,563,5,10,2025-05-09,4,59.70,Aplicado descuento promocional
3263,563,9,17,2025-12-19,4,143.60,Entrega coordinada desde tienda
3264,563,7,14,2025-08-03,4,293.20,Aplicada política de cliente VIP
3265,563,3,6,2025-04-30,3,332.00,Entrega coordinada desde tienda
3266,564,4,8,2025-06-19,4,651.30,Venta con seguimiento comercial
3267,565,5,10,2025-05-20,4,219.20,Entrega coordinada desde tienda
3268,565,9,17,2025-12-06,4,89.90,Entrega coordinada desde tienda
3269,566,4,7,2025-08-11,4,143.30,Pago dividido en dos cuotas
3270,566,1,2,2024-05-13,5,266.80,Venta con seguimiento comercial
3271,566,3,6,2024-12-15,3,128.00,Aplicada política de cliente VIP
3272,566,3,5,2024-01-12,4,1945.95,Compra para evento corporativo
3273,566,9,17,2025-07-17,4,157.15,Pedido entregado en horario solicitado
3274,566,3,5,2025-12-09,4,675.70,Compra para evento corporativo
3275,566,1,2,2026-01-30,4,21.50,
3276,566,8,15,2026-01-17,4,75.80,Compra para evento corporativo
3277,566,6,11,2025-10-27,3,958.30,Pedido entregado en horario solicitado
3278,566,5,10,2026-04-20,4,167.60,Venta con seguimiento comercial
3279,566,6,12,2025-08-01,4,330.60,Devolución parcial procesada
3280,566,9,18,2024-05-20,1,504.10,Pago dividido en dos cuotas
3281,566,3,6,2025-05-21,4,213.30,Solicitud especial de empaque
3282,566,5,10,2025-12-11,3,7.80,Pago realizado con transferencia bancaria
3283,567,2,4,2026-02-19,5,119.60,Pago dividido en dos cuotas
3284,567,4,7,2025-10-10,4,56.70,Solicitud especial de empaque
3285,568,2,4,2025-04-28,4,45.60,Aplicado descuento promocional
3286,568,6,11,2025-09-29,4,175.10,"Cliente recurrente, prioridad alta"
3287,568,6,12,2024-10-24,4,3281.90,
3288,568,6,12,2025-12-20,4,1616.90,
3289,568,9,17,2024-11-10,2,131.80,Entrega coordinada desde tienda
3290,568,3,5,2024-10-06,4,529.70,Pago dividido en dos cuotas
3291,569,4,7,2026-01-09,4,52.75,Entrega coordinada desde tienda
3292,570,3,6,2025-12-14,1,704.30,
3293,571,4,8,2025-12-22,1,337.70,Entrega coordinada desde tienda
3294,571,3,5,2026-04-19,4,3.90,Solicitud especial de empaque
3295,571,5,9,2025-07-13,4,83.25,
3296,571,7,13,2025-11-28,1,62.10,Entrega coordinada desde tienda
3297,571,8,15,2025-05-17,4,142.25,"Cliente recurrente, prioridad alta"
3298,571,6,11,2025-05-11,3,340.90,Aplicado descuento promocional
3299,571,9,18,2025-01-23,3,4.20,
3300,571,9,17,2026-04-10,4,346.50,Pedido entregado en horario solicitado
3301,571,4,8,2026-04-23,5,337.40,Entrega coordinada desde tienda
3302,571,3,5,2026-04-08,2,286.70,Aplicada política de cliente VIP
3303,571,2,4,2025-05-15,4,215.40,"Cliente recurrente, prioridad alta"
3304,571,4,7,2025-07-01,3,535.35,Venta con seguimiento comercial
3305,571,7,13,2026-01-15,4,444.75,Pago realizado con transferencia bancaria
3306,571,1,2,2025-06-14,3,392.00,"Cliente recurrente, prioridad alta"
3307,572,7,13,2025-01-14,3,198.70,Pago dividido en dos cuotas
3308,573,7,14,2023-12-31,4,34.90,Pedido entregado en horario solicitado
3309,573,2,3,2023-08-22,4,118.50,Entrega coordinada desde tienda
3310,573,6,11,2023-10-09,4,318.50,"Cliente nuevo, primera compra"
3311,574,2,4,2026-04-13,2,191.30,Entrega coordinada desde tienda
3312,575,9,17,2025-08-25,4,104.70,Aplicado descuento promocional
3313,575,4,7,2026-04-27,4,201.70,Entrega coordinada desde tienda
3314,575,4,7,2026-01-12,4,69.80,"Cliente recurrente, prioridad alta"
3315,575,8,16,2024-11-28,6,180.00,Aplicada política de cliente VIP
3316,575,8,15,2025-12-15,4,604.80,Aplicada política de cliente VIP
3317,575,3,5,2024-02-27,4,248.70,Coordinación con logística externa
3318,575,3,5,2025-07-18,4,375.90,Solicitud especial de empaque
3319,575,2,4,2025-06-08,1,259.50,
3320,575,6,11,2025-08-23,4,3234.60,Compra para evento corporativo
3321,575,2,3,2024-06-25,6,160.95,Entrega coordinada desde tienda
3322,575,4,7,2025-09-10,4,115.00,Aplicado descuento promocional
3323,575,3,5,2024-11-12,4,59.50,Aplicada política de cliente VIP
3324,575,9,17,2025-01-01,4,446.00,Aplicado descuento promocional
3325,575,8,15,2024-06-15,5,616.55,Aplicado descuento promocional
3326,576,4,7,2026-03-19,4,26.50,Pago realizado con transferencia bancaria
3327,577,3,5,2026-04-26,4,909.90,"Cliente nuevo, primera compra"
3328,577,9,17,2026-01-23,5,247.20,Pedido entregado en horario solicitado
3329,577,6,12,2026-01-06,4,456.50,"Cliente nuevo, primera compra"
3330,577,1,2,2026-02-02,4,122.25,Entrega coordinada desde tienda
3331,577,8,16,2026-03-16,3,97.80,Aplicado descuento promocional
3332,578,1,1,2025-04-02,4,42.60,Solicitud especial de empaque
3333,579,1,2,2024-11-28,3,1026.50,Aplicada política de cliente VIP
3334,580,8,16,2026-04-14,3,313.80,Aplicado descuento promocional
3335,580,4,7,2025-04-20,4,146.70,Entrega coordinada desde tienda
3336,580,3,5,2025-12-14,4,193.95,Coordinación con logística externa
3337,580,1,2,2026-03-31,4,206.20,Pago realizado con transferencia bancaria
3338,580,9,18,2025-10-31,3,517.90,Aplicado descuento promocional
3339,580,8,15,2025-07-29,4,442.40,Pago dividido en dos cuotas
3340,580,2,4,2025-12-04,2,1864.30,Aplicado descuento promocional
3341,580,7,14,2026-02-04,4,57.70,Cliente solicitó comprobante electrónico
3342,580,2,3,2025-05-09,1,312.90,
3343,580,4,8,2025-10-12,1,469.45,"Cliente recurrente, prioridad alta"
3344,580,8,16,2026-02-02,2,188.50,"Cliente recurrente, prioridad alta"
3345,580,8,15,2025-05-14,4,129.80,Aplicada política de cliente VIP
3346,580,3,6,2026-01-12,4,14.80,"Cliente recurrente, prioridad alta"
3347,580,2,3,2025-02-23,5,65.00,Devolución parcial procesada
3348,581,8,15,2024-12-12,5,105.70,
3349,581,4,8,2025-09-22,4,342.55,Pedido entregado en horario solicitado
3350,581,1,2,2024-08-08,4,277.30,Aplicada política de cliente VIP
3351,581,4,7,2025-02-14,4,136.60,"Cliente recurrente, prioridad alta"
3352,582,1,1,2025-08-06,4,764.00,Pago realizado con transferencia bancaria
3353,583,1,2,2026-01-30,4,495.25,Devolución parcial procesada
3354,584,9,18,2026-04-01,2,316.10,Devolución parcial procesada
3355,585,7,13,2024-12-23,1,129.60,Aplicada política de cliente VIP
3356,585,7,13,2023-12-24,4,753.70,Pago realizado con transferencia bancaria
3357,585,3,5,2026-03-22,3,77.70,"Cliente recurrente, prioridad alta"
3358,585,5,9,2023-11-07,3,521.90,Entrega coordinada desde tienda
3359,585,9,18,2025-12-16,2,197.70,"Cliente recurrente, prioridad alta"
3360,585,3,6,2025-02-09,4,865.10,
3361,586,1,1,2026-03-15,3,224.00,Aplicado descuento promocional
3362,586,1,2,2025-10-04,4,524.40,
3363,587,4,7,2026-02-23,3,1121.30,Devolución parcial procesada
3364,587,2,3,2026-02-22,4,119.30,Entrega coordinada desde tienda
3365,587,4,7,2026-04-27,4,4990.75,Pedido entregado en horario solicitado
3366,587,8,15,2026-04-29,4,80.80,
3367,588,2,4,2023-09-11,4,181.70,Entrega coordinada desde tienda
3368,588,2,4,2024-11-27,5,119.00,Aplicada política de cliente VIP
3369,588,1,1,2024-12-09,4,135.00,"Cliente recurrente, prioridad alta"
3370,588,5,10,2025-12-19,3,5607.65,Pago dividido en dos cuotas
3371,588,8,16,2024-07-15,4,48.50,Coordinación con logística externa
3372,588,3,5,2024-09-27,1,359.10,Solicitud especial de empaque
3373,588,8,16,2026-03-21,4,259.80,Entrega coordinada desde tienda
3374,589,3,6,2025-01-17,1,334.60,Devolución parcial procesada
3375,590,1,2,2026-01-15,4,129.30,Cliente solicitó comprobante electrónico
3376,590,2,4,2026-03-17,2,314.55,"Cliente recurrente, prioridad alta"
3377,590,2,3,2026-04-14,4,169.65,Solicitud especial de empaque
